id|party|title|text_url|entry_date|publication_date|dar_ref|authors|number_authors
459/J/XV/1|PSD|Aprova os estatutos do Conselho de Ação Climática criado pela Lei de Bases do Clima (Lei n.º 98/2021, de 31 de dezembro)|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338794f574e694e7a63344d4330345932566d4c5451324e6d45744f4464695a5330344e57566c5a546b785954566a4d4441755a47396a65413d3d&fich=29cb7780-8cef-466a-87be-85eee91a5c00.docx&Inline=true|2023-01-04|2023-01-04 2023-01-11 2023-02-06|16-21/139/II-A/XV/1 105-109/144/II-A/XV/1 2-6/159/II-A/XV/1|HUGO PATRÍCIO OLIVEIRA, BRUNO COIMBRA, HUGO MARTINS DE CARVALHO, ALEXANDRE SIMÕES, CARLOS CAÇÃO, CLÁUDIA ANDRÉ, JORGE SALGUEIRO MENDES, JOÃO MARQUES, ALEXANDRE POÇO, ANTÓNIO PRÔA, ANTÓNIO TOPA GOMES, CLÁUDIA BENTO, RUI CRISTINA, JOÃO MOURA, PATRÍCIA DANTAS, PAULO RAMALHO|16
458/J/XV/1|BE|Altera o Regulamento das Custas Processuais (Alteração ao Decreto-Lei n.º 34/2008, de 26 de fevereiro, que aprova o Regulamento das Custas Processuais)|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339694e57526a4d6d566a597930344e4463304c5451354d57597459544d335969307a5a5449315a4467304e5451345a6a59755a47396a65413d3d&fich=b5dc2ecc-8474-491f-a37b-3e25d84548f6.docx&Inline=true|2023-01-03|2023-01-03 2023-01-17|14-16/138/II-A/XV/1 3-4/148/II-A/XV/1|PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
457/J/XV/1|PAN|Assegura a institucionalização das assembleias municipais jovens, procedendo à alteração do Regime Jurídico das Autarquias Locais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533969596d45324e474d305a4330314f4749344c54526c5954517459545a6c4f5331694e5749774e575669596a4e6c4d6a4d755a47396a65413d3d&fich=bba64c4d-58b8-4ea4-a6e9-b5b05ebb3e23.docx&Inline=true|2023-01-02|2023-01-03|10-14/138/II-A/XV/1|INÊS DE SOUSA REAL|1
456/J/XV/1|PAN|Regula a contenção e treino de animais de companhia, vedando a comercialização e utilização de “coleiras de choque” e de “coleiras estranguladoras'', procedendo à décima alteração ao Decreto-Lei n.º 276/2001, de 17 de outubro|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4e6a59774d6a6b305a4331684d3251314c54517a4d446b74595451304d4330775a5752695a47457a4d574d304d444d755a47396a65413d3d&fich=3660294d-a3d5-4309-a440-0edbda31c403.docx&Inline=true|2023-01-02|2023-01-03|6-10/138/II-A/XV/1|INÊS DE SOUSA REAL|1
455/J/XV/1|PAN|Garante a plena aplicabilidade das disposições do Estatuto do Gestor Público relativas a limites remuneratórios e à cessação de funções à TAP SGPS, à TAP, S. A., e às sociedades por aquelas detidas, procedendo à alteração do Decreto-Lei n.º 39-B/2020, de 16 de julho|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339694f444d784d546730595330314d7a6c6b4c5452684d5451745954637a4d693030597a566b5a47466a4d7a6c6d4f574d755a47396a65413d3d&fich=b831184a-539d-4a14-a732-4c5ddac39f9c.docx&Inline=true|2022-12-29|2022-12-30|5-7/137/II-A/XV/1|INÊS DE SOUSA REAL|1
454/J/XV/1|PSD|Procede à Primeira Alteração ao Decreto-Lei n.º 84/2021, de 18 de outubro, relativa aos Direitos do Consumidor na Compra e Venda de Bens, Conteúdos e Serviços Digitais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338354d44517a4e6a4a6b4e6930344d3255794c54526a5a4441744f574977595330335a44597a596d4d325a6a51325a4445755a47396a65413d3d&fich=904362d6-83e2-4cd0-9b0a-7d63bc6f46d1.docx&Inline=true|2022-12-23|2022-12-23|14-16/135/II-A/XV/1|PAULO RIOS DE OLIVEIRA, MÁRCIA PASSOS, JORGE SALGUEIRO MENDES, AFONSO OLIVEIRA, ANTÓNIO PRÔA, ANTÓNIO TOPA GOMES, CARLOS EDUARDO REIS, PATRÍCIA DANTAS, HUGO CARNEIRO, LUÍS GOMES, ALEXANDRE POÇO, BRUNO COIMBRA, PAULO MONIZ, JORGE PAULO OLIVEIRA, NUNO CARVALHO, RUI CRISTINA|16
453/J/XV/1|IL|Envio pelo Governo das tabelas de transposição de diretivas europeias à Assembleia da República|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784e475130595459304d793031596a51334c5451784e475974595463314e79316b4d44493159574a68597a5530596a59755a47396a65413d3d&fich=14d4a643-5b47-414f-a757-d025abac54b6.docx&Inline=true|2022-12-21|2022-12-21|55-57/133/II-A/XV/1|BERNARDO BLANCO, PATRÍCIA GILVAZ, CARLA CASTRO, CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, JOÃO COTRIM FIGUEIREDO, RODRIGO SARAIVA, RUI ROCHA|8
452/J/XV/1|PCP|Regime extraordinário de proteção da habitação própria face ao aumento dos encargos com o crédito à habitação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338344d475a6d596a646a5a5330784e5456684c5451304d6a59744f4459304e79316d596d59785a545a6c4d3249315a4755755a47396a65413d3d&fich=80ffb7ce-155a-4426-8647-fbf1e6e3b5de.docx&Inline=true|2022-12-19|2022-12-20 2023-02-13|25-28/132/II-A/XV/1 3-7/164/II-A/XV/1|BRUNO DIAS, PAULA SANTOS, ALMA RIVERA, ALFREDO MAIA, DUARTE ALVES, JOÃO DIAS|6
451/J/XV/1|PCP|Regime extraordinário de proibição de penhora e execução de hipoteca de habitação própria permanente|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338344d7a597a4e444e6c4d43316c4e6d55304c5451324e4451744f574d7a4e533033595745334f5463344d325579595745755a47396a65413d3d&fich=836343e0-e6e4-4644-9c35-7aa79783e2aa.docx&Inline=true|2022-12-19|2022-12-20|23-25/132/II-A/XV/1|BRUNO DIAS, PAULA SANTOS, ALMA RIVERA, ALFREDO MAIA, DUARTE ALVES, JOÃO DIAS|6
450/J/XV/1|BE|Altera a competência para a instrução de processos relativos ao não pagamento de taxas de portagem (décima alteração da Lei n.º 25/2006, de 30 de junho, que aprova o regime sancionatório aplicável às transgressões ocorridas em matéria de infraestruturas rodoviárias onde seja devido o pagamento de taxas de portagem)|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533831596d49794e6d59354f533035595455334c54517a4d6a63744f444d31596930785a6a46694f4755304d6d597a5a4455755a47396a65413d3d&fich=5bb26f99-9a57-4327-835b-1f1b8e42f3d5.docx&Inline=true|2022-12-16|2022-12-16|80-83/131/II-A/XV/1|PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
449/J/XV/1|BE|Estabelece a amnistia pelo incumprimento de pagamento de taxas de portagens|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953383459324a6d5a444d344e7930794e446b774c5451324f4451744f54426d4f4330784e4755784e7a597a59546b35597a41755a47396a65413d3d&fich=8cbfd387-2490-4684-90f8-14e1763a99c0.docx&Inline=true|2022-12-16|2022-12-16|78-80/131/II-A/XV/1|PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
448/J/XV/1|BE|Igualdade entre trabalhadores com contrato individual de trabalho e com contrato de trabalho em funções públicas na área da saúde|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4e6a5668597a59324d6930784f574d324c5451334e445574596d497a4d6930354d6a63355a544e6b4d445179597a49755a47396a65413d3d&fich=e65ac662-19c6-4745-bb32-9279e3d042c2.docx&Inline=true|2022-12-16|2022-12-16|77-78/131/II-A/XV/1|CATARINA MARTINS, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
447/J/XV/1|BE|Assegura o acesso a medicamentos, óculos, aparelhos auditivos e próteses dentárias através da sua comparticipação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304d7a59344d32493159533032596a55774c5452684f5759744f574d314e43316d4e6d4d314d545a694e474d334e474d755a47396a&fich=43683b5a-6b50-4a9f-9c54-f6c516b4c74c.doc&Inline=true|2022-12-16|2022-12-16|74-76/131/II-A/XV/1|CATARINA MARTINS, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, JOANA MORTÁGUA, JOSÉ MOURA SOEIRO|5
446/J/XV/1|L|Reforça os direitos dos consumidores, garantindo que o consumidor não é obrigado a adquirir mais serviços ou bens do que aqueles de que necessita|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339685a5751324e32497a5953316c5a5451774c54526a4f444d74596d5669595330784d54526b4f544d324e4459304e5463755a47396a65413d3d&fich=aed67b3a-ee40-4c83-beba-114d93646457.docx&Inline=true|2022-12-16|2022-12-16|73-74/131/II-A/XV/1|RUI TAVARES|1
445/J/XV/1|L|Garante a acessibilidade de pessoas trabalhadoras à informação legalmente exigida em matéria de assédio no trabalho, direitos de parentalidade e existência de postos de trabalho permanentes|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338334e474d354d544d775969316b4d47497a4c545268595449744f47526d597930304e6a686c596a59795a4755784e324d755a47396a65413d3d&fich=74c9130b-d0b3-4aa2-8dfc-468eb62de17c.docx&Inline=true|2022-12-16|2022-12-16|71-72/131/II-A/XV/1|RUI TAVARES|1
444/J/XV/1|L|Reforça os direitos dos consumidores, vedando a renovação forçada de serviços ou equipamentos cuja vida útil não tenha ainda expirado|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338314e574a6b4d6d466a5a4330795954417a4c5451344d446b744f546c6b4d793077596a517a4d7a51314e6a4d78597a41755a47396a65413d3d&fich=55bd2acd-2a03-4809-99d3-0b43345631c0.docx&Inline=true|2022-12-16|2022-12-16|69-71/131/II-A/XV/1|RUI TAVARES|1
443/J/XV/1|L|Introduz medidas promotoras de transparência na informação pré-contratual relativa à comercialização à distância de serviços financeiros|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4e544e6a4d7a6b78596930334d7a49354c54526d596d597459546b354d43316b4e7a4a6c59546c694f5449324d444d755a47396a65413d3d&fich=e53c391b-7329-4fbf-a990-d72ea9b92603.docx&Inline=true|2022-12-16|2022-12-16|68-69/131/II-A/XV/1|RUI TAVARES|1
442/J/XV/1|L|Introduz transparência e informação fidedigna na informação de preços|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a597a4e6d4d545930597931695932597a4c5452694d4749745954566c5969316d4f5455794e3251774d7a4a6c4e7a49755a47396a65413d3d&fich=cc3f164c-bcf3-4b0b-a5eb-f9527d032e72.docx&Inline=true|2022-12-16|2022-12-16|66-68/131/II-A/XV/1|RUI TAVARES|1
441/J/XV/1|L|Proíbe a ativação ou cobrança de serviços não solicitados ou autorizados|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338314e5445315a5449794d79316859324a6a4c5452684d5751744f5755784d79316c4d6a6c684f44497a5a6a497a4d6d4d755a47396a65413d3d&fich=5515e223-acbc-4a1d-9e13-e29a823f232c.docx&Inline=true|2022-12-16|2022-12-16|65-66/131/II-A/XV/1|RUI TAVARES|1
440/J/XV/1|L|Direito ao Saneamento Básico|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4e3255354e4449345a6930344d32466c4c5451784e4455744f4451315a6930324e4459774d6a6330597a51315a4451755a47396a65413d3d&fich=37e9428f-83ae-4145-845f-6460274c45d4.docx&Inline=true|2022-12-16|2022-12-16|63-65/131/II-A/XV/1|RUI TAVARES|1
439/J/XV/1|CH|Altera o Código Fiscal do Investimento, procedendo à revisão do sistema de incentivos fiscais em investigação e desenvolvimento empresarial|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4d6a4d784f474a694f4330775a6a4a694c5451324e475174596a51784e7930324d324e685a474d785954466b5a6a41755a47396a65413d3d&fich=32318bb8-0f2b-464d-b417-63cadc1a1df0.docx&Inline=true|2022-12-16|2022-12-16|60-63/131/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
438/J/XV/1|CH|Reconhece o direito à proteção do meio ambiente e ao consumo ecologicamente responsável na Lei de Defesa do Consumidor|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338774d446c6d4d57566c4d4330344d6d526d4c54526d5a544d74596a466a4e5330774f4745774f544d35596d4a68596a67755a47396a65413d3d&fich=009f1ee0-82df-4fe3-b1c5-08a0939bbab8.docx&Inline=true|2022-12-16|2022-12-16|57-60/131/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
437/J/XV/1|CH|Alteração à Lei dos serviços municipais de abastecimento público de água, de saneamento de águas residuais e de gestão de resíduos urbanos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a5a446331593251325a69316b597a4d774c5451775a6d4574596d59794e53307a4f5755794e545530595755335a5751755a47396a65413d3d&fich=cd75cd6f-dc30-40fa-bf25-39e2554ae7ed.docx&Inline=true|2022-12-16|2022-12-16 2023-01-04 2023-01-26|54-57/131/II-A/XV/1 14-16/139/II-A/XV/1 3-5/153/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
436/J/XV/1|CH|Isenta de IVA os bens alimentares essenciais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338334d6a51774e474e694d6931685a444d344c5451784e325974596d59325953316a4f44686c4e54426d596a4e6a4e5455755a47396a65413d3d&fich=72404cb2-ad38-417f-bf6a-c88e50fb3c55.docx&Inline=true|2022-12-16|2022-12-16|51-54/131/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
435/J/XV/1|CH|Primeira alteração ao Decreto-Lei n.º 9/2021, de 29 de janeiro (Aprova o Regime Jurídico das Contraordenações Económicas), densificando o regime de recolha de meios de prova|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533877596a686c5a6a68695a4331695a574e6c4c5451774f544174595459304e4330774d3252685a4445325a4746684f444d755a47396a65413d3d&fich=0b8ef8bd-bece-4090-a644-03dad16daa83.docx&Inline=true|2022-12-16|2022-12-16|48-51/131/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
434/J/XV/1|PAN|Procede à criação de mecanismos de transparência relativamente às taxas cobradas no âmbito estadual e das autarquias locais, e assegura a avaliação técnica independente das contrapartidas associadas à cobrança de cada uma das taxas existentes no âmbito estadual|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533879595759784d324d7a4e6930304e445a6c4c5451775a47497459574a685a6930304e3251785a6d49784d544d785a6d55755a47396a65413d3d&fich=2af13c36-446e-40db-abaf-47d1fb1131fe.docx&Inline=true|2022-12-16|2022-12-16|46-48/131/II-A/XV/1|INÊS DE SOUSA REAL|1
433/J/XV/1|PAN|Reforça o direito de parentalidade, alterando o Código de Trabalho e a Lei Geral do Trabalho em Funções Públicas|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784e54426c4e475a694e7930334e7a42694c54526a4e545174596a52684f5330784e5759304d44417a4d54466a4d5445755a47396a65413d3d&fich=150e4fb7-770b-4c54-b4a9-15f400311c11.docx&Inline=true|2022-12-16|2022-12-16|43-46/131/II-A/XV/1|INÊS DE SOUSA REAL|1
432/J/XV/1|PAN|Reforça as garantias dos cidadãos no processo de revalidação das cartas de condução, procedendo à alteração do Decreto-Lei n.º 138/2012, de 5 de julho, e do Código da Estrada|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339694e544a6a4d7a55304e5331684d57466b4c545179597a6774596a517a4e6930315a474d324d6a6b77596d59784f4459755a47396a65413d3d&fich=b52c3545-a1ad-42c8-b436-5dc6290bf186.docx&Inline=true|2022-12-16|2022-12-16|40-43/131/II-A/XV/1|INÊS DE SOUSA REAL|1
431/J/XV/1|PCP|Extingue o SIFIDE e atribui os respetivos recursos financeiros a políticas de investigação e desenvolvimento (I&D), procedendo à sétima alteração ao Decreto-Lei n.º 162/2014, de 31 de outubro|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684d6a45335a446b314d53307a595446694c5451774e446774595445775a69316a5a474e6a4f5463305a546c6a4f4759755a47396a65413d3d&fich=a217d951-3a1b-4048-a10f-cdcc974e9c8f.docx&Inline=true|2022-12-16|2022-12-16|38-40/131/II-A/XV/1|DUARTE ALVES, BRUNO DIAS, PAULA SANTOS, ALFREDO MAIA, ALMA RIVERA, JOÃO DIAS|6
430/J/XV/1|PAN|Aprova medidas de combate à discriminação de cidadãos estrangeiros, alterando diversos diplomas|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4d44566c5a4751334d793034595755794c5451325a575174595449784f4330784f546c6b5a6d5a68596a41774d6a59755a47396a65413d3d&fich=e05edd73-8ae2-46ed-a218-199dffab0026.docx&Inline=true|2022-12-16|2022-12-16|33-38/131/II-A/XV/1|INÊS DE SOUSA REAL|1
